ID,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
7187,Male,White,42,25-60,32195,584,157968,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
6709,Male,White,66,Over 60,133345,555,225922,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
6790,Female,White,72,Over 60,163979,663,425797,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
7026,Male,Black,68,Over 60,114454,541,167829,Full-time,Some College,Visa Holder,Fluent,No,No,Urban Professional,Approved
8019,Male,White,42,25-60,53165,793,319955,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
5276,Male,Hispanic,33,25-60,75391,696,323315,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
6658,Female,Hispanic,49,25-60,92804,835,90796,Gig,Some College,Permanent Resident,Fluent,No,No,Rural,Approved
9390,Female,White,63,Over 60,157252,541,409328,Full-time,Some College,Permanent Resident,Fluent,No,No,High-income Suburban,Denied
8648,Female,White,67,Over 60,119092,651,320712,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
4058,Female,Hispanic,24,Under 25,89134,551,223672,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
3314,Male,White,60,25-60,44753,632,435089,Part-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
6712,Male,Black,73,Over 60,123053,760,157053,Self-employed,High School,Citizen,Fluent,Yes,No,Rural,Denied
6374,Female,White,35,25-60,70519,506,148749,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Rural,Denied
248,Male,White,38,25-60,147426,513,274213,Full-time,Some College,Citizen,Fluent,Yes,No,Urban Professional,Approved
2323,Male,Asian,56,25-60,99506,576,319150,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
5008,Male,Hispanic,46,25-60,30291,529,154283,Full-time,High School,Citizen,Fluent,No,Yes,Working Class Urban,Denied
7903,Male,White,82,Over 60,65159,823,333718,Full-time,Graduate,Citizen,Fluent,Yes,No,Urban Professional,Denied
8237,Female,White,67,Over 60,108041,506,313188,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
1850,Female,White,47,25-60,68554,661,66559,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
3911,Female,Asian,42,25-60,30217,722,295892,Part-time,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
8741,Female,Asian,45,25-60,130078,502,155025,Part-time,Graduate,Visa Holder,Fluent,No,No,Working Class Urban,Denied
4000,Male,Black,41,25-60,59016,763,222217,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
6103,Female,White,22,Under 25,89237,502,263392,Part-time,High School,Permanent Resident,Fluent,No,No,Rural,Denied
9607,Male,White,19,Under 25,85612,821,304613,Full-time,Bachelor's,Citizen,Fluent,Yes,No,High-income Suburban,Approved
2349,Female,White,66,Over 60,86013,609,285980,Full-time,High School,Citizen,Fluent,Yes,No,Rural,Approved
3709,Female,Hispanic,66,Over 60,117349,603,71698,Gig,High School,Citizen,Fluent,No,No,Urban Professional,Denied
4713,Male,White,34,25-60,141540,730,248939,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
7442,Male,Asian,77,Over 60,26763,665,186677,Full-time,High School,Citizen,Fluent,Yes,No,High-income Suburban,Approved
1229,Female,White,76,Over 60,119751,777,227619,Self-employed,High School,Citizen,Limited,Yes,Yes,Working Class Urban,Approved
7683,Male,White,75,Over 60,153696,544,285303,Full-time,Bachelor's,Citizen,Limited,No,No,Rural,Denied
7430,Female,White,48,25-60,102291,704,172174,Part-time,Bachelor's,Citizen,Fluent,No,Yes,Working Class Urban,Approved
2484,Male,Hispanic,24,Under 25,50372,723,99591,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Denied
374,Female,Hispanic,53,25-60,86996,622,237373,Self-employed,Some College,Citizen,Limited,Yes,No,Urban Professional,Denied
7604,Female,Asian,52,25-60,33691,693,51214,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
4282,Non-binary,Hispanic,53,25-60,95577,674,270413,Full-time,Bachelor's,Permanent Resident,Limited,Yes,No,Working Class Urban,Denied
8294,Female,Black,55,25-60,95864,571,252451,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
5703,Male,White,62,Over 60,56951,725,180746,Full-time,High School,Visa Holder,Fluent,No,No,Working Class Urban,Approved
774,Male,White,81,Over 60,143530,742,394472,Gig,High School,Citizen,Limited,Yes,No,Historically Redlined,Denied
4551,Female,White,74,Over 60,152386,525,318129,Gig,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
2661,Male,White,81,Over 60,79375,508,126163,Part-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
4383,Female,White,54,25-60,135975,713,447558,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
902,Male,Asian,48,25-60,119533,775,312588,Part-time,High School,Citizen,Fluent,No,No,Rural,Approved
1279,Male,Black,74,Over 60,104568,809,115023,Full-time,High School,Permanent Resident,Fluent,No,No,Urban Professional,Approved
1090,Male,Black,18,Under 25,152040,681,303185,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
9638,Female,Black,66,Over 60,159342,503,404097,Part-time,Bachelor's,Citizen,Fluent,Yes,No,Urban Professional,Approved
5104,Male,Hispanic,75,Over 60,56929,629,259841,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Approved
3220,Male,White,24,Under 25,67032,823,316515,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
3406,Female,Hispanic,20,Under 25,112653,601,438870,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
2446,Male,White,29,25-60,39755,603,182116,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Rural,Denied
2983,Female,Black,73,Over 60,30574,778,178540,Part-time,Bachelor's,Citizen,Limited,No,No,Working Class Urban,Denied
7838,Male,White,70,Over 60,40362,789,127521,Unemployed,Some College,Citizen,Fluent,No,No,Rural,Approved
2618,Female,White,77,Over 60,148010,638,222811,Full-time,Some College,Visa Holder,Fluent,Yes,Yes,Historically Redlined,Denied
9961,Female,Hispanic,77,Over 60,28400,721,142858,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
7701,Female,Black,50,25-60,126646,562,356471,Part-time,Graduate,Citizen,Fluent,No,No,Rural,Denied
4995,Male,Black,37,25-60,140919,625,122669,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
4084,Female,White,65,Over 60,168611,821,391749,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
1693,Male,Hispanic,27,25-60,91278,663,60962,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
9351,Female,White,47,25-60,168199,798,354905,Part-time,High School,Permanent Resident,Limited,No,No,Urban Professional,Approved
7894,Male,White,24,Under 25,51083,565,208454,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
4221,Male,White,82,Over 60,143896,520,164211,Part-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
2124,Male,Hispanic,18,Under 25,46077,807,301769,Gig,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
6157,Male,White,63,Over 60,84993,607,231783,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
1735,Female,Hispanic,27,25-60,157140,534,416830,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
9693,Female,White,46,25-60,76631,766,432092,Part-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
9380,Male,Hispanic,22,Under 25,69535,841,104134,Gig,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
7063,Female,Asian,76,Over 60,100822,550,140332,Part-time,High School,Citizen,Fluent,No,No,Rural,Denied
1974,Female,White,78,Over 60,164810,808,258552,Part-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
8938,Male,White,70,Over 60,120249,669,344745,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
698,Male,Multiracial,38,25-60,96016,736,329027,Full-time,Graduate,Citizen,Fluent,No,No,Historically Redlined,Denied
7969,Female,White,63,Over 60,124343,589,233188,Self-employed,Graduate,Citizen,Fluent,Yes,No,High-income Suburban,Denied
3857,Female,Black,71,Over 60,58952,636,416279,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
7875,Female,Black,39,25-60,171171,773,331845,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Approved
1830,Male,White,55,25-60,114739,547,306957,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
5721,Female,Hispanic,75,Over 60,140166,703,185146,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
6182,Female,White,67,Over 60,92855,776,427580,Self-employed,Some College,Citizen,Limited,No,No,Working Class Urban,Denied
8971,Male,Black,36,25-60,168578,511,300466,Gig,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
6743,Male,White,21,Under 25,131135,642,361832,Part-time,Bachelor's,Citizen,Fluent,Yes,No,High-income Suburban,Denied
6128,Female,White,41,25-60,157121,764,352887,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
1513,Female,Black,69,Over 60,165807,796,69284,Gig,High School,Citizen,Fluent,No,No,Rural,Denied
5665,Male,White,21,Under 25,160538,656,64644,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
766,Male,White,75,Over 60,169304,618,78665,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Denied
3266,Male,Hispanic,49,25-60,76715,812,156372,Full-time,High School,Citizen,Fluent,Yes,No,Rural,Approved
8728,Female,White,19,Under 25,102879,727,331409,Gig,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
2864,Male,Black,73,Over 60,94105,831,318221,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
1147,Female,Black,37,25-60,46371,598,227204,Gig,High School,Citizen,Limited,No,No,High-income Suburban,Denied
3068,Female,White,41,25-60,36046,735,101120,Full-time,High School,Citizen,Fluent,Yes,Yes,Urban Professional,Denied
5531,Female,White,67,Over 60,143437,604,55670,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Denied
7522,Male,Asian,71,Over 60,139438,757,308168,Part-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
2807,Male,White,77,Over 60,72979,547,366258,Gig,Bachelor's,Citizen,Limited,No,No,Historically Redlined,Denied
1459,Female,White,38,25-60,76400,618,383448,Self-employed,High School,Citizen,Fluent,No,No,Rural,Approved
243,Male,White,43,25-60,92717,663,287381,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Approved
5622,Female,Black,65,Over 60,40925,532,70480,Full-time,Bachelor's,Citizen,Fluent,No,Yes,High-income Suburban,Approved
9633,Male,Hispanic,75,Over 60,171922,706,439637,Self-employed,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
9668,Male,Black,50,25-60,109191,629,320937,Unemployed,High School,Citizen,Limited,Yes,No,Rural,Denied
6079,Male,White,38,25-60,145069,746,161740,Gig,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
4044,Male,Hispanic,76,Over 60,100930,728,314249,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
563,Male,White,38,25-60,95615,685,85840,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
5449,Male,Hispanic,60,25-60,44056,672,218720,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
3089,Female,White,74,Over 60,151212,541,444040,Gig,High School,Citizen,Limited,No,No,High-income Suburban,Denied
6042,Male,White,63,Over 60,162934,656,126985,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
2150,Female,Black,57,25-60,118044,816,417133,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
397,Female,Hispanic,30,25-60,71612,682,163147,Full-time,High School,Visa Holder,Fluent,No,No,High-income Suburban,Approved
3907,Female,White,61,Over 60,86207,617,270067,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
4767,Male,Hispanic,82,Over 60,32915,833,115207,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
4941,Female,White,49,25-60,34775,836,337776,Full-time,Graduate,Citizen,Limited,No,No,Working Class Urban,Denied
6381,Male,White,75,Over 60,60052,638,107678,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
4436,Male,White,54,25-60,144914,811,388646,Gig,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
9878,Male,White,63,Over 60,111440,561,385381,Self-employed,High School,Permanent Resident,Fluent,No,No,Rural,Denied
5001,Male,Asian,62,Over 60,73632,686,395663,Gig,Bachelor's,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
6174,Male,White,59,25-60,84708,506,221833,Full-time,Graduate,Citizen,Fluent,No,No,Historically Redlined,Denied
5103,Male,White,56,25-60,154636,567,59396,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
5436,Male,White,71,Over 60,110443,597,387899,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
1077,Male,White,20,Under 25,169362,581,284826,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
8569,Male,White,56,25-60,89602,544,226621,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6497,Male,Native American,43,25-60,154339,610,83494,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
8528,Female,White,52,25-60,158798,513,268462,Full-time,Some College,Permanent Resident,Fluent,No,No,Urban Professional,Denied
4719,Female,White,61,Over 60,148914,632,349053,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
7686,Female,White,23,Under 25,126125,656,221845,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
6465,Male,White,24,Under 25,162952,663,331581,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
1118,Male,Hispanic,73,Over 60,85682,633,369910,Part-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
2838,Female,Black,28,25-60,88515,587,213317,Self-employed,High School,Citizen,Fluent,No,No,Urban Professional,Denied
7157,Female,Hispanic,67,Over 60,91898,631,355522,Part-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
9773,Male,Hispanic,33,25-60,58252,801,242962,Part-time,Bachelor's,Citizen,Fluent,No,Yes,Historically Redlined,Denied
361,Male,Hispanic,33,25-60,46131,824,389919,Full-time,Graduate,Citizen,Limited,No,No,Urban Professional,Denied
7264,Male,Hispanic,49,25-60,142326,653,95268,Full-time,High School,Permanent Resident,Fluent,No,No,Rural,Denied
8451,Female,Hispanic,19,Under 25,97175,500,429401,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
2302,Male,Black,41,25-60,149808,827,351035,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
9934,Male,White,38,25-60,158391,738,232414,Gig,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
4906,Female,White,70,Over 60,138553,654,58079,Self-employed,Bachelor's,Permanent Resident,Fluent,Yes,No,Urban Professional,Denied
7779,Male,White,80,Over 60,39507,632,445724,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Denied
9654,Female,Black,26,25-60,168272,574,204326,Full-time,Graduate,Citizen,Limited,No,No,Urban Professional,Denied
5410,Non-binary,Hispanic,68,Over 60,120851,537,210385,Unemployed,High School,Citizen,Fluent,No,No,Urban Professional,Approved
9867,Female,White,44,25-60,151799,521,341392,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
7414,Female,White,21,Under 25,139737,660,366556,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
7733,Male,White,43,25-60,165523,818,242467,Full-time,High School,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
4735,Male,Multiracial,21,Under 25,99520,615,141237,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Denied
6782,Female,White,52,25-60,111958,838,82107,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
2885,Female,White,31,25-60,116466,674,367114,Gig,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
4598,Male,White,53,25-60,52302,733,433488,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
3345,Female,White,33,25-60,67158,515,239975,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
6084,Female,Asian,45,25-60,152728,588,84797,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
1341,Female,White,31,25-60,52886,792,449380,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
3735,Female,Hispanic,65,Over 60,33580,829,338542,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Denied
5032,Male,White,60,25-60,54297,615,282188,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
2380,Male,Black,54,25-60,34573,685,332935,Self-employed,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
3051,Female,White,56,25-60,109220,500,342487,Full-time,Some College,Citizen,Limited,No,No,Urban Professional,Approved
612,Female,Hispanic,68,Over 60,50189,769,381869,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Historically Redlined,Denied
5122,Male,White,79,Over 60,96516,638,75622,Full-time,Graduate,Permanent Resident,Fluent,No,No,Rural,Denied
4408,Male,White,26,25-60,156958,541,389951,Unemployed,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
1963,Male,Black,44,25-60,127812,572,327752,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
4577,Female,Black,64,Over 60,40949,634,86871,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
5274,Female,Hispanic,28,25-60,154742,823,296482,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
2968,Male,White,55,25-60,168982,807,207483,Part-time,Some College,Citizen,Fluent,Yes,No,Working Class Urban,Denied
5793,Male,White,18,Under 25,40456,526,309544,Full-time,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Denied
2164,Female,White,65,Over 60,145208,544,107811,Gig,High School,Citizen,Fluent,Yes,No,Working Class Urban,Denied
866,Female,Hispanic,47,25-60,159265,547,246793,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
6147,Female,Black,39,25-60,72319,509,249429,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
4485,Female,White,44,25-60,66811,521,395100,Unemployed,High School,Citizen,Fluent,No,No,Urban Professional,Denied
9955,Female,White,25,25-60,150961,826,192802,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
7600,Female,Hispanic,67,Over 60,132895,821,152584,Full-time,High School,Visa Holder,Fluent,No,No,Urban Professional,Approved
4308,Female,Multiracial,33,25-60,88651,750,78700,Self-employed,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
2361,Female,White,46,25-60,158604,839,330240,Full-time,Graduate,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
4716,Female,White,45,25-60,156498,705,159897,Gig,High School,Citizen,Fluent,No,No,Urban Professional,Denied
5600,Male,Black,71,Over 60,56310,608,433426,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
9097,Male,White,65,Over 60,132736,636,423864,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
6047,Female,White,25,25-60,49420,576,160908,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
7776,Male,White,65,Over 60,90036,742,96854,Full-time,High School,Citizen,Limited,Yes,No,Working Class Urban,Denied
4793,Male,Black,74,Over 60,103438,551,351283,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
2756,Male,Native American,69,Over 60,81147,849,164739,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
9451,Non-binary,White,78,Over 60,88144,625,393335,Part-time,High School,Permanent Resident,Fluent,No,No,Urban Professional,Approved
8153,Male,White,68,Over 60,139351,536,279918,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Urban Professional,Approved
9071,Male,Hispanic,51,25-60,173810,615,344864,Part-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
559,Female,Hispanic,27,25-60,70123,523,440989,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
3501,Female,Black,22,Under 25,128399,511,65242,Part-time,High School,Permanent Resident,Limited,Yes,No,Working Class Urban,Denied
6089,Female,White,44,25-60,29099,560,424812,Full-time,Bachelor's,Permanent Resident,Fluent,No,Yes,Working Class Urban,Denied
4614,Female,Black,48,25-60,36961,643,439976,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
9734,Female,Asian,29,25-60,159712,694,239953,Full-time,Some College,Citizen,Limited,No,No,Working Class Urban,Denied
4269,Female,White,78,Over 60,57527,625,88777,Full-time,High School,Permanent Resident,Limited,No,No,Urban Professional,Approved
4848,Male,Hispanic,36,25-60,51512,670,296077,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
7240,Male,Hispanic,70,Over 60,37682,813,359414,Part-time,Some College,Citizen,Fluent,No,Yes,Urban Professional,Denied
339,Female,Asian,72,Over 60,74607,511,246853,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Working Class Urban,Denied
971,Female,Black,72,Over 60,89545,638,389502,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
9344,Male,Hispanic,60,25-60,116690,690,190759,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Denied
2200,Male,White,36,25-60,50997,524,303056,Full-time,Some College,Citizen,Limited,No,No,Working Class Urban,Denied
657,Male,White,60,25-60,169210,536,57917,Part-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
3769,Male,White,52,25-60,87700,749,316068,Full-time,High School,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
2800,Male,White,65,Over 60,105370,690,310573,Full-time,High School,Citizen,Fluent,No,Yes,Urban Professional,Denied
2730,Male,Asian,45,25-60,101052,571,424933,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
3593,Female,White,52,25-60,63350,709,276463,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
7510,Female,Black,23,Under 25,98663,784,278067,Full-time,Some College,Citizen,Limited,Yes,No,High-income Suburban,Denied
2087,Female,White,52,25-60,75733,547,109374,Part-time,Bachelor's,Citizen,Limited,No,Yes,Historically Redlined,Denied
6838,Male,White,81,Over 60,99539,786,296992,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
4733,Male,Native American,79,Over 60,27112,680,60654,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
2625,Male,White,77,Over 60,67325,623,449302,Unemployed,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
9102,Female,Hispanic,26,25-60,136306,755,171061,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
3024,Female,White,53,25-60,25387,641,428218,Full-time,Bachelor's,Visa Holder,Fluent,No,No,Working Class Urban,Denied
5336,Female,White,55,25-60,98676,614,260839,Full-time,Some College,Citizen,Fluent,Yes,No,Historically Redlined,Denied
8197,Female,White,76,Over 60,128371,766,216259,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
2009,Female,Hispanic,56,25-60,126933,794,156831,Full-time,High School,Citizen,Limited,No,No,Historically Redlined,Approved
458,Female,White,67,Over 60,25013,762,191051,Self-employed,High School,Permanent Resident,Fluent,No,No,Urban Professional,Denied
2138,Male,Black,76,Over 60,42698,845,387982,Unemployed,High School,Citizen,Fluent,No,No,Urban Professional,Approved
7629,Male,White,45,25-60,54636,804,268886,Self-employed,Bachelor's,Visa Holder,Fluent,Yes,No,Rural,Denied
2089,Female,White,75,Over 60,127477,641,376019,Full-time,Graduate,Visa Holder,Fluent,No,No,High-income Suburban,Denied
7450,Male,Hispanic,26,25-60,146050,686,354872,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6608,Male,White,27,25-60,164679,729,223419,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Rural,Denied
4421,Female,Hispanic,39,25-60,34332,734,88105,Self-employed,Some College,Citizen,Limited,No,Yes,Rural,Approved
6401,Female,White,61,Over 60,143361,562,95728,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
1730,Female,White,69,Over 60,30804,540,376487,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Denied
1597,Female,White,48,25-60,107770,721,410570,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
4129,Non-binary,Asian,81,Over 60,51836,675,345120,Full-time,High School,Citizen,Limited,No,No,Working Class Urban,Denied
6026,Male,White,58,25-60,137663,603,398817,Full-time,Bachelor's,Permanent Resident,Fluent,No,Yes,Urban Professional,Denied
3725,Male,Hispanic,22,Under 25,43930,600,104001,Self-employed,High School,Citizen,Fluent,No,Yes,High-income Suburban,Denied
6131,Male,White,58,25-60,88571,534,331747,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
6511,Female,White,52,25-60,28494,611,303110,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Denied
5005,Female,Black,19,Under 25,114670,715,413528,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
2929,Female,Asian,68,Over 60,87751,589,187059,Full-time,High School,Citizen,Limited,No,No,Working Class Urban,Denied
3899,Female,Black,48,25-60,38734,582,51971,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Rural,Denied
8652,Female,White,65,Over 60,73738,846,273849,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
2578,Female,Hispanic,54,25-60,94059,827,369099,Full-time,Graduate,Citizen,Fluent,No,No,Historically Redlined,Approved
7841,Male,White,31,25-60,88284,532,144753,Part-time,Graduate,Visa Holder,Fluent,No,No,Working Class Urban,Approved
5006,Female,White,28,25-60,54951,828,250333,Full-time,Graduate,Citizen,Limited,Yes,No,High-income Suburban,Denied
5420,Male,White,82,Over 60,131519,593,152805,Unemployed,High School,Citizen,Fluent,No,No,Rural,Denied
3282,Female,Asian,24,Under 25,64703,820,93643,Full-time,High School,Citizen,Fluent,Yes,No,High-income Suburban,Approved
1433,Female,White,71,Over 60,144920,727,262316,Gig,High School,Visa Holder,Fluent,No,Yes,Rural,Denied
3145,Female,White,29,25-60,80856,715,80240,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
5047,Male,Hispanic,74,Over 60,117633,846,403431,Full-time,High School,Citizen,Limited,No,No,Working Class Urban,Denied
9355,Female,Black,40,25-60,110719,659,169815,Full-time,High School,Citizen,Limited,Yes,No,Urban Professional,Denied
7427,Female,Black,50,25-60,88046,583,107058,Full-time,High School,Citizen,Fluent,No,Yes,Urban Professional,Approved
1359,Female,White,61,Over 60,67459,819,331990,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Denied
9940,Female,White,52,25-60,100584,660,234003,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
4232,Non-binary,Multiracial,48,25-60,126852,644,294203,Self-employed,Some College,Visa Holder,Fluent,No,No,Urban Professional,Denied
802,Male,White,22,Under 25,131250,666,414179,Part-time,Graduate,Citizen,Fluent,No,No,Rural,Denied
9130,Male,White,81,Over 60,55114,562,401088,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
6684,Male,White,44,25-60,58414,530,174117,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
